,main_cate,sub_cate,title
8120,해적,은월,은월 보스링크 질문있습니다
8121,해적,아크,장비 맞추다 보니 자꾸 욕심이 생기네요 ㅎ
8122,해적,아크,아크앱솔숄더
8123,해적,바이퍼,바이퍼 입니다.
8124,해적,엔젤릭버스터,심심해서 써보는 엔버 개떡상안
8125,해적,메카닉,메카닉 멀티플
8126,해적,스트라이커,사냥도 ㅂㅅ 보스도 ㅂㅅ
8127,해적,바이퍼,바이퍼 225찍었는데 앞으로 미래
8128,해적,바이퍼,캐논슈터를 포기한 이유.
8129,해적,캐논슈터,은월에서 캐슈
8130,해적,바이퍼,그거암?
8131,해적,아크,아크 앱솔 너클 잠재옵션 질문입니다.
8132,해적,아크,딴건 모르겠는데
8133,해적,스트라이커,210스커 카룻하려면 스킬뭐넣어요?
8134,해적,엔젤릭버스터,이거 얼마쯤 할까여??
8135,해적,바이퍼,보조무기 사냥용으로 구하려고하는데
8136,해적,엔젤릭버스터,시커확률 문의답
8137,해적,은월,은월 신전 v자사냥
8138,해적,엔젤릭버스터,엔버 4카5앱로가야하나요
8139,해적,엔젤릭버스터,에스페라 로어 원킬 스공 몇인가요?
8140,해적,캐논슈터,캐슈성님들
8141,해적,캐논슈터,코코볼도 메세 유니온효과랑 쿨감뚝 다 적..
8142,해적,아크,아크 216 스펙업 방향좀 알려주세요
8143,해적,엔젤릭버스터,코강 어떻게 할까요
8144,해적,아크,보조가격 적당한가여?
8145,해적,캐논슈터,밀격?기가뭔가요형님들
8146,해적,제논,제논 블댄 코강해야하나요?
8147,해적,아크,메린이 아크 코강 도와주세요...ㅜㅜ
8148,해적,캐논슈터,초보캐논슈터 45억 템셋팅 도와주세요ㅠㅠ
8149,해적,은월,작년 테라버닝 은린이...드디어!
8150,해적,캐논슈터,엘슘인데 아케인 캐논 매물이 없네용
8151,해적,바이퍼,뻘글) 트폼이 개편된다면?
8152,해적,엔젤릭버스터,풀드랍으로 시커원킬 스펙이 궁금합니다
8153,해적,엔젤릭버스터,엔버 미궁 로어사냥 할만한곳 추천좀 ..
8154,해적,바이퍼,바이퍼vs캡틴
8155,해적,캐논슈터,무기업그레이드 하였습니다 쫌봐주세요ㅜㅜ
8156,해적,캡틴,캡틴 아르카나 이후 사냥터별 결과치(주관적)
8157,해적,캐논슈터,부캐로 소소하게 캐논하려는데
8158,해적,엔젤릭버스터,55클
8159,해적,바이퍼,보조 변경or 앱솔셋사서끼기or코강
8160,해적,제논,실블굳
8161,해적,아크,앱솔너클 좀 봐주세여~~
8162,해적,제논,유니온용으로 제논 키우려는데 너무 어렵네요.
8163,해적,엔젤릭버스터,공3추+@ 에서 공2추+@로 넘어가야..
8164,해적,메카닉,보조격수 느낌으로 제로랑 메카닉 고민중입니..
8165,해적,바이퍼,원기형님 씁쓸합니다.옛날직업도 좀 신경써주..
8166,해적,엔젤릭버스터,이걸로 솔스우를 못하는 손잭스
8167,해적,은월,은월방무 질문합니다
8168,해적,은월,은월 아르카나 원킬컷 한줄 몇인가요?
8169,해적,아크,스펙업 차 보조무기 바꿀려고합니다
8170,해적,캐논슈터,첫 가입글 캐슈고수님들 질문!
8171,해적,메카닉,메카닉 보스 중간 이상하나요>?
8172,해적,제논,제논 공1이
8173,해적,은월,리부트 구두1 폭류1타 사냥영상 및 스펙
8174,해적,제논,루시드 파격 무릉 질문
8175,해적,아크,아크코어강화
8176,해적,은월,하드보스팟 투은월 가보신분 있으신가요?
8177,해적,캡틴,사냥이 너무 힘드네요
8178,해적,메카닉,"메카닉 시드링, 링크 질문좀요"
8179,해적,캐논슈터,"삼대장 무기,보조 가격 얼마정도하나요?"
8180,해적,바이퍼,요즘 바이퍼는 그냥 거쳐가는 직업처럼 보이..
8181,해적,아크,아크 방무
8182,해적,제논,솔직히 제논은 사출기부터 개편돼야함
8183,해적,캡틴,탬 무기류 세팅 질문드려요
8184,해적,은월,노말루시드 신무릉 몇층부터 다니셨나용?
8185,해적,제논,오버로드모드 시전중 다른스킬로인한 mp소모 ..
8186,해적,기타,루나섭 22성 덱스 하의 팝니다 엔버 캡틴 ..
8187,해적,엔젤릭버스터,템셋팅 및 진로 부탁드려요
8188,해적,엔젤릭버스터,엔버 링크 뭐키울지 추천좀ㅠ
8189,해적,캡틴,둘중 보조무기 어떤게 좀 더 괜찮나요?
8190,해적,캐논슈터,리) 신전4 10분사냥
8191,해적,제논,루나이신 제논분들...
8192,해적,아크,무릉 저장용
8193,해적,바이퍼,바이퍼 무기 시세좀 봐주세요
8194,해적,캐논슈터,캐슈템셋팅 고민입니다.
8195,해적,바이퍼,약 60억정도 어떻게쓸지 조언부탁드려요
8196,해적,아크,노시드링46층이면 시드링사서 47가능한가요?
8197,해적,엔젤릭버스터,이제 코어 뭐올릴까요?
8198,해적,메카닉,메카닉 솔직히
8199,해적,엔젤릭버스터,피케인효율 엔버가좋나요 히어로가좋나요..
8200,해적,제논,제논 아케인망토 추옵좀 봐주세요
8201,해적,은월,(급합니다) 은월 어빌리티 둘 중에 뭐 써야..
8202,해적,캐논슈터,235부터는 사냥어디로갈까요
8203,해적,캐논슈터,캐슈 보공 효율
8204,해적,캐논슈터,코강+강코 진로좀 정해주세요 ㅠㅠ
8205,해적,바이퍼,바이퍼 라이딩 켄슬
8206,해적,캐논슈터,메린이 질문합니다! 보스 어디까지 가능할..
8207,해적,아크,무릉 노시드링 50층 계신가요?
8208,해적,바이퍼,바이퍼vs은월
8209,해적,은월,광부 은월vs바이퍼
8210,해적,바이퍼,선생님들 바이퍼 알카 원틱 원킬컷 계산해 ..
8211,해적,캐논슈터,캐슈 팦탈마 괜찬은가요?
8212,해적,엔젤릭버스터,신전3 엔버 형님들 간당 몇퍼드세요?
8213,해적,메카닉,메카닉 조아
8214,해적,바이퍼,바이퍼형님들 부캐로 바이퍼 어떨까요?
8215,해적,아크,240 아크 스펙업 방향
8216,해적,캐논슈터,캐슈 마그네틱 퓨리어스
8217,해적,엔젤릭버스터,소울시커 조질가능성?
8218,해적,캐논슈터,덱스 캐논슈터
8219,해적,은월,너클 가격 ...
8220,해적,아크,무릉51층 클리어
8221,해적,아크,메접후 복귀한 234아크입니다 코어좀 봐주세..
8222,해적,아크,보스할때 코어추천점요
8223,해적,캡틴,캡틴 핸즈로 템좀 봐주실분
8224,해적,아크,형아들 46층 12분20초정도에 끝나는데 4..
8225,해적,은월,걍 소혼장막 좀 어케해줬음 좋겠다
8226,해적,캐논슈터,캐슈 캐논 사냥 후딜이 너무 답답해요..
8227,해적,아크,아마도 아크 정보글 2 (버프스킬편)
8228,해적,은월,"안녕하세요, 은월 보공 , 3카5앱 셋팅 질.."
8229,해적,은월,쌍크뎀vs22성?
8230,해적,캡틴,보스 잡을때 V코어 스킬 뭐 들고가여?
8231,해적,바이퍼,바이퍼 자석펫이 마렵습니다.
8232,해적,제논,[수정] 올텟 21퍼 죄논 매커 시세좀 봐주..
8233,해적,은월,은월키워볼까하는 메린이입니다.
8234,해적,메카닉,메카닉 해보고 싶다...
8235,해적,캡틴,캡틴->바이퍼 자전해보신 분들 계신가염
8236,해적,캐논슈터,캐슈 루시드 1페에서 딜 위치가 어디인가..
8237,해적,캡틴,캡틴 주스텟이 덱스 아닌가요?
8238,해적,캐논슈터,캐슈 이제 허수아비에 불장판깔림?
8239,해적,제논,님들은 몇보장 써요??
8240,해적,바이퍼,무릉 첫 도전 결과!
8241,해적,은월,60층 턱걸이 달성..
8242,해적,은월,은월 폭류원킬 질문
8243,해적,은월,은월 무릉
8244,해적,메카닉,[루나] 아케인 피스톨 17성 쌍레 급처합..
8245,해적,아크,핸즈 보고 솔스데미릉 위해 뭐가 더 필요할지..
8246,해적,은월,51층 깼다!
8247,해적,아크,아크는 보공 방무 볼때
8248,해적,은월,츄츄사냥터 추천
8249,해적,기타,은월 / 아델
8250,해적,아크,핸즈보고 바꿀템좀 봐주실분!
8251,해적,캡틴,이거 팔면 얼마쯤 할까요?
8252,해적,은월,보조 가격 한번만 봐주세요 ㅠㅠ
8253,해적,엔젤릭버스터,엔버무기살려고합니다
8254,해적,캐논슈터,캐슈고슈분들
8255,해적,바이퍼,바이퍼 하이퍼스탯 나머지 뭐찍죠
8256,해적,캐논슈터,핸드캐논직작하는데 좀 도와주십셔
8257,해적,엔젤릭버스터,시커원킬 신전3vs중심부4
8258,해적,캡틴,주스탯 1.3 캡틴 스우 솔플!!!
8259,해적,스트라이커,아델 나오기 전까지는 존버타야겠다는 생..
8260,해적,엔젤릭버스터,엔버 무기 궁금한게 있는데
8261,해적,제논,제린이 피케인 피앱 질문
8262,해적,엔젤릭버스터,엔버는 피케인 별론거같던데..
8263,해적,아크,메플 요즘 할만하나요?
8264,해적,바이퍼,노룻윌 바이퍼 형님들 방무몇줄쓰나여
8265,해적,스트라이커,스커 무릉 51층이면 40초딜 어느정도..
8266,해적,은월,안녕하세여 복귀할까 하는데용
8267,해적,기타,룩vs 장비
8268,해적,아크,아크 피케인 괜찮을까요?
8269,해적,캐논슈터,이 캐논 30억 괜찮나요??
8270,해적,아크,이정도면 무릉 몇층까지 가능할까여?
8271,해적,바이퍼,바이퍼 템셋관련 질문드립니다.
8272,해적,바이퍼,팔라딘에서 바이퍼가면 체감될까요??
8273,해적,엔젤릭버스터,235찍고도 코어칸 부족한거 정상임?..
8274,해적,바이퍼,바이퍼 유니티 졷병신스킬
8275,해적,은월,49층/50층 은월분 계신가요
8276,해적,바이퍼,1.6 바이퍼 드브 70층을 못 뚫는데 정..
8277,해적,메카닉,로보런처 질문이요!
8278,해적,캐논슈터,캐논슈터 어빌리티 질문있습니다 !
8279,해적,아크,아크는 돌스공인가여?
8280,해적,캡틴,후후 무릉 46층 갔음
8281,해적,스트라이커,ㅈ같네 진짜 스커....ㅋㅋㅋㅋㅋㅋㅋㅋ..
8282,해적,스트라이커,어제 앱솔 17성 달았다던 사람인데
8283,해적,제논,형들 이거 30%작 맞아?
8284,해적,캐논슈터,가격측정좀부탁드립니다!!
8285,해적,캐논슈터,코코볼 5타로 바뀌면 좋겠다
8286,해적,아크,아크는 하이퍼스킬
8287,해적,엔젤릭버스터,엔버 어빌첫줄 아획 20% 나왔는데 ..
8288,해적,기타,아케인 너클 시세가 어떻게 될까요
8289,해적,엔젤릭버스터,피앱 vs 피도미
8290,해적,엔젤릭버스터,메리니 템 맞추려는데
8291,해적,은월,은월 보스 질문이요
8292,해적,기타,이 너클 얼마나 할까요
8293,해적,제논,형님들 메린이 스타포스 질문입니다
8294,해적,엔젤릭버스터,엔버 모루 왜 안돼요?
8295,해적,캐논슈터,캐슈 레헬른 사냥터 어디 가시나요?
8296,해적,은월,하데미 2페은월분바팁
8297,해적,아크,매서풀 그여축 머가더조음???
8298,해적,캡틴,솔찍히 퍼실레이드가 조정이 필요할정도로 고급..
8299,해적,은월,22성장갑 150억인데 괜찮나요?
8300,해적,은월,49층/50층 은월분 계신가요
8301,해적,아크,앱솔너클 얼마정도 할까요
8302,해적,바이퍼,은월에서 바이퍼로 넘어갈려고 합니다. (사..
8303,해적,엔젤릭버스터,직작템들 시세감정 요청
8304,해적,바이퍼,바이퍼 서펜트 공속 질문
8305,해적,은월,은월 방무 질문
8306,해적,은월,은월 아케인vs 앱솔
8307,해적,아크,아크 보조쌍레사야할지 방어구17성유에로 여러..
8308,해적,캡틴,캡틴 무릉 50층
8309,해적,아크,방공작vs30작
8310,해적,엔젤릭버스터,장갑 시세좀 알려주실분
8311,해적,제논,이런거 안쓰시죠?
8312,해적,은월,은월 코강
8313,해적,아크,아크 보조무기 190억 살만한가요?
8314,해적,엔젤릭버스터,엔버 스공
8315,해적,아크,아크 드브 힘든거맞나요?
8316,해적,제논,다이아그널체이스 답답한이유
8317,해적,제논,제논 아케인직작 레전드
8318,해적,캐논슈터,캐논 레전보조무기 적정가격에 파실분
8319,해적,캐논슈터,혹시 이사진처럼 코강하려면 코어칸 몇칸잡..
8320,해적,캐논슈터,캐슈 2중6코 꼭좀봐주십쇼 선생님들!!
8321,해적,아크,아크 과금할 생각인데 어디에다가 투자할지
8322,해적,바이퍼,바이퍼 무자본 카루타는 힘든편인가요?
8323,해적,은월,아케인셰이드 너클 가격좀 봐주세요
8324,해적,바이퍼,"근데 바이퍼 전체적으로 무법2, 격류3 어.."
8325,해적,바이퍼,와 데일리 서큘로 메획20퍼떴다~
8326,해적,엔젤릭버스터,시커 재생성 하이퍼는 뭐임?
8327,해적,캡틴,매년 방학시즌이면 어김없이 생기네
8328,해적,아크,형들 이거 49억에 살만한지 봐주실분 ㅜㅠㅜ..
8329,해적,캐논슈터,캐슈 스킬8종류 코강 질문입니다!!
8330,해적,캐논슈터,"바이퍼캐슈 마릿수,자전질문"
8331,해적,바이퍼,바이퍼캐슈 사냥질문(자전고민)
8332,해적,캐논슈터,안녕세요 캐슈2중6코어 질문드립니다!!
8333,해적,엔젤릭버스터,장갑 몇작인지 봐주세요 ㅜㅜ
8334,해적,캡틴,캡틴은 3카루 5앱솔? 그게 효율이 괜찮나요..
8335,해적,엔젤릭버스터,공속 왜 2단계나 올려야해요?
8336,해적,아크,아크 무릉도장 62층 격파
8337,해적,엔젤릭버스터,루나섭 엔버템 파시는분
8338,해적,캐논슈터,캐논슈터 소환수지속시간 질문이요
8339,해적,은월,은린이 질문드립니다.
8340,해적,제논,슈스텐 없애는거 이해하겠는데 그럼 속도라도
8341,해적,은월,이거 120급? 110급?
8342,해적,바이퍼,혹시 서펜트 원틱컷 정리한 글 있나요?
8343,해적,캐논슈터,첫 게시글이자 자랑글!
8344,해적,스트라이커,처음으로 앱솔무기 17성 달았어요!
8345,해적,캡틴,심심해서 캡틴 찾아봤는데
8346,해적,캡틴,보공 70퍼 방무 30퍼 보조무기 26.6억..
8347,해적,메카닉,3.9 메카닉 무릉 55층
8348,해적,메카닉,메카닉 어빌질문이요
8349,해적,스트라이커,스커 템세팅 좀 도와주십쇼!
8350,해적,제논,리부트 기준 제논 멀쩡해지는 때가 어느정도?
8351,해적,스트라이커,스커5차스킬 어케 생각하세요
8352,해적,아크,무릉46층 아크 47층 가고싶은데 빌드 공유..
8353,해적,메카닉,이거 옛날타일망인데 팔리나?
8354,해적,은월,소혼결계 무적기인가요?
8355,해적,캐논슈터,캐슈 시드링 궁금해요!
8356,해적,제논,제논 본캐로할만한가요??
8357,해적,바이퍼,동윗깊에서 ㄷ자로 사냥하시나요?
8358,해적,캡틴,캡틴이 몰입도는 되게 높은 직업인 듯 합니다..
8359,해적,캐논슈터,둘중뭐사야할지 메린이좀 도와주십쇼!
8360,해적,제논,장갑좀 골라주세요
8361,해적,제논,제논 자벞 풀공속인가요?
8362,해적,아크,이번에 아델 키우면서도 느끼는건데
8363,해적,제논,제논상향안
8364,해적,엔젤릭버스터,엔버님들 2중 4코 코강 질문 드립니..
8365,해적,은월,은월 어빌 돌려야할까요
8366,해적,아크,메린이 아크 보조무기 질문
8367,해적,제논,형님들 제논작 질문입니다
8368,해적,바이퍼,동윗깊사냥 내책상위지우개가루팁
8369,해적,바이퍼,메린이 어빌 돌리다가
8370,해적,아크,아크 근원의 기억 별로인데 이렇게 바꿔보는 ..
8371,해적,바이퍼,바린이 무기에대해 질문좀 드릴께요
8372,해적,제논,강원기 대가리 총맞은 새끼
8373,해적,아크,아크 드브 빌드좀 알려주세요
8374,해적,캐논슈터,캐린이 진로점여
8375,해적,은월,은월 코어강화질문
8376,해적,캐논슈터,해적 장갑 옵션
8377,해적,제논,복귀하려고 뽀송에 코디도 줬는데
8378,해적,메카닉,존경합니다 선생님들
8379,해적,엔젤릭버스터,아르카나 사냥터 질문
8380,해적,엔젤릭버스터,엔버 이제 중위권 직업 아니냐?
8381,해적,아크,메린이 방향좀 제시부탁드립니다ㅜ
8382,해적,스트라이커,개인적 스커 개선안
8383,해적,아크,아크 보공
8384,해적,캐논슈터,방무 한줄
8385,해적,엔젤릭버스터,엔버극딜 순서좀 알려주세요
8386,해적,스트라이커,스커 개선좀해라
8387,해적,제논,제발 돌려주세요...
8388,해적,메카닉,엘리시움 메린이 무릉 빈집털이햇어요
8389,해적,은월,보조무기질문
8390,해적,제논,●▅▇█▇▆▅▄▇
8391,해적,바이퍼,59층 돌파
8392,해적,엔젤릭버스터,무보엠 진로 부탁드려여 !
8393,해적,제논,●▅▇█▇▆▅▄▇
8394,해적,스트라이커,226 코강질문 (리부트)
8395,해적,엔젤릭버스터,엔버 코강난이도 어떤가요?
8396,해적,캐논슈터,ICBM 무적 타임이 언제인가요
8397,해적,캡틴,선장님들 보조무기좀 골라주십쇼
8398,해적,제논,제논 어빌 고민하느라 게임을 못 끄고 있습니..
8399,해적,스트라이커,직업을 보고 있는데 문뜩 궁금한게..
8400,해적,제논,제논 스매셔 호로부 매커니즘처럼 바꾸면 안되..
8401,해적,캐논슈터,루나섭 앱솔슈즈 사봅니다
8402,해적,제논,출시부터 현재까지 모든 패치내역 정리.jyp
8403,해적,제논,제논 템진로ㅜㅜ
8404,해적,캐논슈터,저질러버렸다..
8405,해적,제논,이번패치로 드는생각
8406,해적,아크,앰블럼잠재 위아래 둘중 머하져ㅠㅠㅠ
8407,해적,캐논슈터,250대 어디서 사냥해야할까요?
8408,해적,엔젤릭버스터,엔버 입문용으로 유튜버 누구 있나요?
8409,해적,은월,아니 내 코강
8410,해적,캡틴,이거 힘템들고 캡틴
8411,해적,스트라이커,카룻돌이 스커 개후회중
8412,해적,아크,3카룻 5~7분이내로가능할까요
8413,해적,캡틴,덱스....585배..
8414,해적,제논,제논 데미안에서 극딜기시
8415,해적,아크,아크 무보 좀 봐주세요..
8416,해적,메카닉,엔버에서 메카닉으로 옮기려고합니다
8417,해적,제논,제논 이번 패치때 하향먹은거 있음??
8418,해적,메카닉,메카닉 왜하는지 알겠다
8419,해적,은월,은월 템질문좀요 ㅠ
8420,해적,바이퍼,바이퍼 광부템 세팅 질문입니다.
8421,해적,제논,이거 뭔작이에요??
8422,해적,캡틴,캡린이 스데미 가고싶습니다
8423,해적,바이퍼,바이퍼에서 캐슈 자전 옳은 선택인지 여쭤보..
8424,해적,제논,제논 무릉 빌드없이
8425,해적,은월,보조 이거 팔면 살사람있음?
8426,해적,스트라이커,스우 1페에서 섬광으로 전깃줄 넘어서 ..
8427,해적,아크,메린이 도움좀 주세요...
8428,해적,은월,혹시 해외에서 하시는 은월 유저분들 계신가요
8429,해적,캡틴,파프니르 첼리스카 가격좀 매겨주세요 캡틴님들..
8430,해적,바이퍼,보조무기좀 봐주세요
8431,해적,제논,제논 개편하느니 신직업 1개 더 만들듯 ㅋㅋ
8432,해적,제논,홀로그램
8433,해적,엔젤릭버스터,이거 무슨작인가요
8434,해적,아크,무릉51층이신분들 자문좀구합니다..
8435,해적,아크,피케인 따는 메리트가 있을까요?
8436,해적,은월,은월 고수들 와바
8437,해적,엔젤릭버스터,유닠둘둘 아르카나 시커원킬이 안나요
8438,해적,엔젤릭버스터,엔잘알밈들 도와주세요 ㅜㅡㅜㅡㅜㅜㅠㅠ
8439,해적,엔젤릭버스터,시커 원킬 진로 상담점여 ㅠㅠ
8440,해적,제논,스메셔뽕보고 제논했는데
8441,해적,바이퍼,링크 뭐뭐 해야되나요???
8442,해적,엔젤릭버스터,엔버 아케인 잠재 질문드려요 도와주세..
8443,해적,캐논슈터,부캐캐슈 피케인 주려는데
8444,해적,제논,제논 너프 확정입니다
8445,해적,캐논슈터,무기값 왜케 거품낌??
8446,해적,제논,제논상향안
8447,해적,스트라이커,17성앱솔너클 가격어느정도될까요?
8448,해적,은월,떴는데 좀 그렇네
8449,해적,메카닉,엠블 보조 완료 + 잠재 질문
8450,해적,엔젤릭버스터,엔버 무기 윗잠 스탑해도 될까요?
8451,해적,캐논슈터,캐슈 코코볼 오류 뭐냐
8452,해적,제논,루나서버 제논템 살분?
8453,해적,은월,은월 어빌 둘째줄에
8454,해적,아크,아크 쿨감모 체감큰가요?
8455,해적,엔젤릭버스터,엔버보스는어때요?
8456,해적,아크,아크무릉 52층
8457,해적,제논,슈스탠 없앤거 버그인줄 알았는데 오피셜이네
8458,해적,메카닉,"3.9메카닉 무릉, 40초딜"
8459,해적,제논,●▅▇█▇▆▅▄▇ 날파리모드 살려내라......
8460,해적,아크,아크도 스토리 다밀어야주는거있나요?
8461,해적,바이퍼,바퍼시작할 메리늬 질문점ㅠ
8462,해적,캐논슈터,캐슈는 사신의날개 안어울리나요??
8463,해적,엔젤릭버스터,엔버 제네시스 무기
8464,해적,제논,요즘 드는 생각 제논이 메카닉보다 나은게 뭐..
8465,해적,은월,레큡에큡블큡 토탈80만원어치 결과
8466,해적,엔젤릭버스터,무기좀 봐주세요.
8467,해적,캡틴,종결 윗잠...!!
8468,해적,엔젤릭버스터,엔버 제네시스 무기
8469,해적,제논,앱솔 장갑 제논 추옵
8470,해적,제논,밸패때 제논상향 안해주면 제논 접을거임
8471,해적,은월,은월 엠블렘 큐브 돌려야 하나요?
8472,해적,바이퍼,바이퍼 피앱vs피케인 고민이에여
8473,해적,바이퍼,가횟0 무기
8474,해적,제논,카루타 상의 추옵!
8475,해적,은월,아케인 너클 가횟 질문
8476,해적,캐논슈터,캐슈 필수 코어좀 알려주세요
8477,해적,엔젤릭버스터,엔버 보조무기 이정도면 종결로 쓸만한..
8478,해적,은월,엠블방무두줄이 떴어요
8479,해적,아크,앱솔너클 봐주실 착한분들!
8480,해적,캐논슈터,캐슈 모라스 사냥하면서 욕심이 좀 생기는..
8481,해적,은월,은월 코강이 헬인 이유가 있었네 ㅋㅋ
8482,해적,캡틴,애들아 나 캡틴 처음키우는데 버그 있는거 아..
8483,해적,제논,아.ㅋㅋ
8484,해적,캐논슈터,형들 메린이 좀 맞아줘봐
8485,해적,제논,히어로는 유저가 많아서 화제가 되기라도 하지
8486,해적,메카닉,옆동네에서 왔습니다.
8487,해적,엔젤릭버스터,엔버 무기 2개중에 골라주세요
8488,해적,제논,개씨발 병신직업
8489,해적,캡틴,캡틴 아주 무자비하네요
8490,해적,아크,루시드 팟격 가려면 17둘둘은 필수?ㅜ
8491,해적,아크,아크키우다보면 느끼는점
8492,해적,캐논슈터,캐슈 보조 가격 질문
8493,해적,엔젤릭버스터,엔버뉴비 링크 질문좀용 ㅠ.ㅠ
8494,해적,캐논슈터,캐슈보조 공공공이 떠버렸습니다 ㅠㅠ 조언..
8495,해적,바이퍼,바이퍼 무릉
8496,해적,캐논슈터,스카 보조사실분있나요?
8497,해적,제논,제논 너프 확인했습니다
8498,해적,아크,아크 타수가 어떻게 되나요?
8499,해적,바이퍼,너클직업들
8500,해적,은월,분혼 25로 버프만 해줬음 좋겠다
8501,해적,엔젤릭버스터,뉴비 코어 강화 좀 알려주세요
8502,해적,캐논슈터,캐슈하다가 아델키워보니 공속이랑 후딜이 ..
8503,해적,제논,제논 지금 너프처머겄는데 확인 가능하신분
8504,해적,제논,추옵 돌려야하나요ㅠㅠ
8505,해적,제논,아 얘는 진짜 답이없다 시⃫발⃫
8506,해적,아크,직작 킾하려고요!
8507,해적,은월,너클직작 70%완료
8508,해적,메카닉,아니 메카닉 이딴버그느 왜생기느거야;
8509,해적,캐논슈터,캐슈 하이퍼스킬
8510,해적,기타,추옵 괜찮은 모자 얼마정도 할까요?
8511,해적,캐논슈터,[질문] 캐린이 핸드캐논 뭐가 더 좋을지..
8512,해적,아크,아크 설날큐브 직작  아케인 vs 앱솔
8513,해적,아크,혹시 아크님들 중 솔 스데미 가능하신분
8514,해적,엔젤릭버스터,9퍼10둘둘인데 카벨 깨려면 무보엠을
8515,해적,바이퍼,바이퍼 코강법 질문
8516,해적,은월,생각해보니 정령극 강화코어는 왜 없음?
8517,해적,메카닉,디스토션 필드 문의 넣어둠
8518,해적,은월,은월 에반
8519,해적,메카닉,이 집은 아무 일도 없나요?
8520,해적,캐논슈터,캐슈 보조값 정신나갔네
8521,해적,은월,은월 코강
8522,해적,은월,메린이 보조 가격좀부탁해여..
8523,해적,아크,아크 앱솔 장갑
8524,해적,제논,순수하게 경험치만 봤을때
8525,해적,바이퍼,바이퍼 형님들 220~225 어디서 사냥하..
8526,해적,엔젤릭버스터,카벨 바컷
8527,해적,캐논슈터,앱솔캐논 1추가 공 몇이에요?
8528,해적,아크,제 스펙입니다. 카벨 시도조차 안해봤는데 가..
8529,해적,엔젤릭버스터,경코젬 어디다쓸까요
8530,해적,제논,이거 3억인데 사야되겠죠?????
8531,해적,은월,떴냐
8532,해적,아크,메린이.. 진로.. 문의..
8533,해적,아크,아크 스데미까지 좋음 ?
8534,해적,엔젤릭버스터,이무기얼마정도할까요?
8535,해적,엔젤릭버스터,얘5차소환스킬은 언제써야되나요
8536,해적,제논,아케인 모자 추옵
8537,해적,메카닉,메카닉은 여전히 원킬내기 많이 힘든가요? ..
8538,해적,엔젤릭버스터,초보 엔버인데요 코어스킬 뭘 써야할까..
8539,해적,캐논슈터,캐슈 경코젬 어따쓰나요
8540,해적,아크,아크 2중5코에서 하나더가해서6코하려는데추천..
8541,해적,은월,은월 지금 생각보다 몹 잘잡는데 은월이 쎈건..
8542,해적,은월,은월 vs 듀블
8543,해적,제논,제논 오파츠랑 후딜좀 없었으면좋겠다 ㅠㅠ
8544,해적,바이퍼,피앱으로 만렙까지 갈 수 있을까요?
8545,해적,캐논슈터,이 핸드캐논 사면 씹흑우일까오?
8546,해적,캐논슈터,ㅋㅋㅋ방금 번호따임
8547,해적,은월,은월 에반
8548,해적,엔젤릭버스터,엔버 보조
8549,해적,은월,이벤링 반지 고민
8550,해적,바이퍼,아까 너클 10억에 팔뻔했더 사람입니다....
8551,해적,아크,뒷북이지만 충동 너프 당했나보네요 ㅜㅜ
8552,해적,엔젤릭버스터,"-리부트,엔버- 어빌리티 질문이요"
8553,해적,아크,2중 6코어 질문 답변좀요 ㅠㅠ
8554,해적,캐논슈터,동윗깊1에서 보통 시간당 몇마리정도 잡으..
8555,해적,아크,복귀한지 한달된 240 아크 코강 질문 드려..
8556,해적,캡틴,디그 헤드 래피드 왜 안나와 ㅠㅠ
8557,해적,바이퍼,님들 나  어떤분이 이너클 10억에 산다는..
8558,해적,아크,"나 은월,아크,바이퍼 중에 고민하고있는데"
8559,해적,메카닉,아케인 총 가격 측정좀 부탁드립니다.
8560,해적,엔젤릭버스터,"엔린이 212 츄츄 사냥터, 스킬 뭐.."
8561,해적,캐논슈터,드디어 3줄코어 다모았습니다!
8562,해적,아크,아크 보조무기 질문이요!
8563,해적,아크,결정했습니다 스칼렛 버립니다
8564,해적,아크,경코젬 매서풀vs근원
8565,해적,아크,아크 피케인 효율
8566,해적,엔젤릭버스터,엔버 스공 질문
8567,해적,제논,제논 가장 높은 스텟으로 힘 럭 상관없나용
8568,해적,엔젤릭버스터,엔버 스킬코어 뭐써야해요?
8569,해적,바이퍼,70억 너클 괜찮나요?
8570,해적,스트라이커,보스 어디까지 가능할까요?
8571,해적,바이퍼,해적링크 질문
8572,해적,아크,레유 앱솔너클 고민입니다..
8573,해적,바이퍼,님들 저 고민이 있음
8574,해적,엔젤릭버스터,싸게 산건가요?
8575,해적,바이퍼,바이퍼 뎀스
8576,해적,엔젤릭버스터,이제 엔버 코강 베스트는 이거 같음
8577,해적,아크,아크 보스링크 뭐 끼시나요?
8578,해적,캡틴,장비 진단 부탁드립니다..
8579,해적,캐논슈터,하나 질문드려요
8580,해적,제논,지금 방무 적당할까요??
8581,해적,아크,아느 링크랑 유니온 키울려는데 질문이여
8582,해적,은월,20성 카룻상의 얼마정도 하냐
8583,해적,엔젤릭버스터,신전 사냥하시는 분들 재획당 메소 얼..
8584,해적,바이퍼,에블 강화상태랑 아닐때랑바까야하는거아님?
8585,해적,캐논슈터,답변주시면 감사하겠습니다ㅠㅠ
8586,해적,아크,"아크 유저분들, 차지스펠 안불편하세요??"
